TaxID,year,Revenues,Assets,RevLessExpenses,CYContributionsGrantsAmt,CY_Contributions,BoardBodyCnt,BoardIndeCnt,Employees,ROA
231352652,2018.5,92.418495,227.3075,2.1571307,9.2766151,2.2061324,35.875,34.875,1351.25,.0094899237
231352654,2018.5,170.06297,289.42883,1.6845524,13.263872,1.2981273,37.125,35.625,2042.625,.0058202646
231352655,2018,58.094856,303.11356,-1.152422,15.887315,.48068529,25.857143,23,913.14288,-.0038019479
231352661,2017.6666,139.40704,329.65152,.81032115,8.5070715,2.179467,30.833334,27.333334,3269.1667,.0024581144
231352664,2018,161.60425,524.29919,13.854247,10.304821,3.0584235,30.428572,30.428572,2153.8572,.026424315
231352665,2018.5,88.936577,114.68601,-.64777189,4.9016209,.87102389,22.625,22.5,1489.625,-.0056482204
231352668,2018,115.87399,399.14243,-5.7073112,6.7226076,.84537333,15.714286,15.714286,1815.4286,-.014298934
231352674,2018.7142,329.82413,794.53339,27.215672,25.931431,11.788889,34.857143,33,3264.1428,.034253653
231352683,2017.5,286.078,2650.8931,81.035431,26.358999,11.771749,36.125,35.5,2658,.030569106
231352685,2018,7347.8481,21964.285,839.82697,1531.6224,396.80215,54.142857,54,53159.285,.038236026
231352688,2018.5,667.6178,1750.4703,101.83441,84.578629,42.209,33.75,32.875,6507.75,.058175456
231352689,2018,19.412956,36.70208,1.9927635,8.3801832,.475016,19.571428,18.428572,200.85715,.054295655
231352691,2019,24.627737,173.5463,14.205392,14.02509,3.2179999,19.857143,19.857143,132.14285,.081853613
231352692,2018.5,33.267834,119.0325,.8358025,6.9068618,2.5917599,20.5,20.5,728.625,.0070216325
231352698,2018,131.07048,502.90561,6.16114,14.702219,9.8746939,25.714285,24.714285,2299,.012251087
231353385,2018,136.28105,347.65753,-4.7572765,10.776917,3.807394,33.857143,29.428572,1988.2858,-.013683802
231355135,2018,148.52333,152.21915,20.075455,7.2945609,,17,14.428572,1608.7142,.13188522
231365953,2018.5,55.219158,88.563187,5.1119895,6.6575108,1.6604048,25.75,23.625,545.875,.05772138
231365954,2018,190.40643,719.76544,10.874868,12.825306,3.835932,35.142857,34.142857,2777.5715,.015108906
231365963,2018.5,55.364491,485.32327,12.019552,18.368326,12.556055,30,29.125,370.375,.024766074
231365966,2018,25.572794,48.260914,.33716926,4.7253499,.73225754,22.285715,22,580.85712,.0069863838
231365971,2018,1642.5894,3406.4292,133.89957,359.17557,46.700859,35.285713,34.714287,18714.143,.039307896
231382408,2018,19.240742,41.677177,-2.1173241,2.2723079,.075669572,25.857143,25.857143,498.85715,-.050802965
231386178,2018,227.72646,369.60153,-2.5833905,8.4048529,3.3521447,25.142857,23.571428,2938.2856,-.0069896639
231409675,2018,84.446968,103.22475,.80615675,5.7623916,.69283986,27.428572,25.285715,1673.7142,.0078097237
231413680,2018,49.958576,76.242645,.8622579,5.0848126,3.4035861,20.285715,17.714285,949,.011309391
231424055,2018.5,34.906033,24.596233,.6035046,4.3530989,.098079003,18.25,18.25,699.875,.024536464
231484178,2018,39.089409,84.265404,1.7721074,6.6441412,.67563659,22.285715,19.285715,978.85712,.02103007
231501197,2018.5,68.664238,109.95926,4.0640273,2.5024815,.092014432,23.375,23,1055.25,.036959391
231522643,2018,84.212532,155.12465,3.6828067,5.4360704,.58827943,40.142857,37.57143,1418.1428,.023740951
231526668,2018.3334,69.916138,141.55414,-5.7553606,4.1185312,.55775583,25.166666,23.333334,1148.6666,-.04065837
231585611,2018.7142,41.554161,313.09833,17.739861,26.321049,9.9150019,43.142857,38.714287,474.28571,.056659073
231608264,2021.5,15.125362,17.6973,2.9210401,4.3312583,.26485199,18,18,212.5,.16505569
231627436,2018.5,25.299101,37.405075,.082919754,6.249527,.33313751,19.125,19.125,285.875,.002216805
231639911,2018.5,109.81048,175.60133,4.9941497,19.595188,3.5053275,28.875,27.375,1296.375,.028440272
231653718,2018,112.36902,232.27916,4.8823705,9.8525171,2.479156,29.571428,25.714285,2059.2856,.021019408
231657958,2018,72.707458,139.66643,2.061415,5.7607622,.58157372,25.714285,24.714285,1001.2857,.014759559
232215278,2020.5,8.8213024,15.320711,.35265949,1.2282635,.38499999,15.5,14,218,.023018481
236002304,2018,141.32237,750.60626,8.5061474,28.119555,9.1282406,29.857143,28.714285,2078.8572,.011332369
237013253,2018,9.9525852,18.376165,-.35583442,.28208259,0,14.571428,12.142858,172.14285,-.01936391
237032625,2018.7142,29.470644,109.7603,3.9748986,11.655638,2.8640964,25.857143,25.857143,577.42859,.036214355
237135915,2018,39.947266,95.022255,4.3592706,33.975689,2.3822548,12.714286,12.714286,630.57141,.045876313
237172306,2018,318.44476,1026.6456,47.288513,51.292091,1.7028829,20.428572,19.428572,3583.7144,.046061184
237179567,2018.3334,60.30006,103.63747,5.9845624,8.9013834,3.9050696,30.166666,29,1133.8334,.057745162
237179639,2018,47.225693,116.29364,2.9280221,11.696833,1.6868207,30.857143,30.857143,947.57141,.025177836
237223216,2018.5,120.13519,245.42155,4.69379,17.334354,4.380475,25.875,23.875,1719.375,.019125419
237225104,2018,68.720169,253.57169,7.4624348,15.869684,2.3214951,23.285715,22.428572,1237.2858,.02942929
237227990,2018.1666,77.44799,320.03647,-2.3505774,3.3984389,8.7369394,19,19,887.66669,-.0073447172
237242844,2018.1666,15.108382,33.193035,1.8410072,1.1309662,.021390999,9.333333,9.333333,299,.055463661
237251952,2018,34.078354,45.604992,.19399272,4.9164343,.13491017,24.857143,23.857143,428.85715,.0042537604
237373765,2018.1666,12.691207,27.698101,.16426066,.23651633,.024032833,7.6666665,7.6666665,223.66667,.0059303939
237409172,2018,20.442554,49.188301,-.13001613,1.2398243,,5.1428571,5.1428571,451.85715,-.0026432329
237421224,2018,40.210495,33.952412,1.1877806,2.4299839,,20.428572,19.428572,695.42859,.034983691
237434499,2018,16.50979,36.688297,.31947583,7.4963379,.178554,23.571428,22.285715,468.85715,.00870784
240772407,2018,305.92981,1390.9154,15.381887,38.367214,26.534868,33.714287,31.714285,3634.5715,.011058823
240795439,2018.5,10.447664,22.86257,1.4624643,1.7216783,.0030671249,21.875,19.5,188.375,.06396763
240795441,2018,37.792023,37.925617,-.50910628,4.1606112,.23887832,27.857143,25.428572,649,-.01342381
240795445,2018.5,544.92444,2524.1997,40.718204,90.116714,21.67367,10,10,1849.5,.016131135
240795453,2018.5,101.60997,216.72308,2.0561402,11.640799,2.0610311,29.375,28.75,1543.625,.0094874073
240795460,2017.5,104.94003,269.50266,5.5635734,8.7611551,2.6186266,47.25,39.875,1617.875,.020643855
240795495,2018.5,243.77795,604.58307,8.5985155,14.578812,7.4468699,27.5,26.25,2880.75,.014222223
240795506,2018.5,143.21484,229.11884,5.9057264,11.185964,1.3874437,29.5,28,1992.875,.025775822
240795686,2018,244.9183,1350.9691,33.833187,28.572243,14.244032,34.57143,33.57143,2491,.025043642
240795965,2018,74.848778,288.87491,.68627828,8.0630751,2.8268571,35,33.714287,1202.2858,.0023756938
240804602,2018,100.84762,224.94095,8.272047,7.5511413,2.0668399,37.142857,34.42857,1298.5714,.036774304
240839402,2018,28.739313,60.83688,1.6490787,1.5645654,.3210687,21,20.285715,735,.027106563
250496976,2018.3334,142.67361,266.6561,6.9701118,10.050767,1.2473555,36.333332,33.833332,2106,.026138956
250717890,2017.5714,77.838959,221.13762,1.7641585,10.107053,3.367578,29.714285,27.285715,1584.2858,.0079776496
250912618,2020.5,15.333582,17.264606,3.0923381,.93415248,,8,5,137,.17911431
250964126,2018.5,101.90495,266.36472,14.04734,20.874655,5.3804393,43.5,43.25,1546.875,.052737243
250965212,2018.5,128.7104,389.68246,.088144317,15.902451,6.0935078,37.25,31.875,1961.75,.00022619523
250965376,2018.5,52.760963,85.294899,2.9976451,6.3801012,1.7584715,18.375,14.25,1136.625,.035144482
250965430,2018.5,150.72836,159.76514,1.5500511,18.515051,.911291,30.125,24.875,2280.75,.0097020613
250965438,2018,59.815765,99.511131,1.663283,6.8344216,1.3145771,34.857143,33.714287,1089.4286,.016714541
250965557,2018.5,88.038765,166.44057,4.5467062,7.9474993,2.0289445,32,29.875,1212.875,.027317297
250965576,2018,31.828621,83.231163,.21902214,6.3824925,1.8864704,30.571428,30.428572,740.85712,.002631492
250965591,2018,2665.0925,7280.0542,204.07681,309.05673,79.795998,35.57143,27.857143,27446.715,.02803232
250965601,2018,90.940987,327.74655,1.156052,9.1376114,4.0678568,36,33,1185.4286,.0035272744
250965603,2018.3334,53.834221,135.32413,-2.0635741,6.3972106,.90812969,20.333334,20.333334,1046.1666,-.015249122
250969449,2018,1704.8656,4315.7998,323.24185,602.22327,112.45218,51.57143,46.142857,14309.143,.074897327
250981156,2018.5,64.543053,218.74561,.63478589,7.9053259,1.4720001,28,27,1022.375,.0029019366
250983069,2018,52.658875,145.60092,-.50540817,17.717703,1.695111,16.285715,14.857142,778.85712,-.003471188
251024358,2018,96.364586,133.85004,1.6322122,8.6553164,1.1956515,27.428572,27.428572,1726.1428,.012194335
251035663,2018,432.02408,791.57721,27.774475,31.482512,19.383215,30.428572,29.142857,4913.4287,.035087511
251065148,2018.5,82.454964,323.64304,4.2937665,13.504988,6.3277659,34.375,34.375,1786.875,.013266983
251094922,2018,121.72629,206.04617,4.1943774,7.8716269,1.2747147,32,30.428572,1787.2858,.020356493
251114320,2018,40.016712,163.05486,4.1909781,2.4068756,.95635313,22.714285,21.857143,808.71429,.025702871
251120678,2018.5,174.45453,258.42041,6.3144617,14.805177,1.1738611,34.125,32.125,1852.5,.024434842
251125048,2017.8334,43.494934,38.560352,.88946164,2.6745672,.085921668,30.166666,29.333334,715,.02306674
251698677,2018,161.33344,517.40076,70.350433,11.556786,.58352798,11.142858,5.1428571,1070.8572,.13596894
251900793,2018,60.869587,111.85925,7.5548072,4.535861,.2,22.571428,22.571428,327.57144,.067538515
260069167,2018,8.2073689,26.948349,1.0893087,.24482301,,16,16,106.25,.040422097
260152908,2018,112.92689,74.922668,3.6243362,.51134813,1.5809315,16.857143,14.857142,1727.2858,.048374362
260812968,2018,37.265652,132.78816,2.1912191,9.5410709,.41333929,9.2857141,7,261.85715,.016501615
264232788,2017.6666,34.569992,24.712013,-1.2982361,.0012168334,,7,6,408.16666,-.052534617
264556177,2016,11.070512,19.907473,-4.4424448,3.0916317,,10,8.666667,143,-.22315463
271503981,2018,143.04109,116.95441,15.80744,10.923717,,9.2857141,8.4285717,1584.1428,.13515899
272716128,2018,9.1328802,18.07836,.44146699,.49878433,.30416,12,8.333333,127.66666,.024419637
273339369,2019.5,69.098122,33.067909,1.1985825,.45977023,,4.75,4.25,776.25,.036246095
275316628,2018.5,52.590542,47.954926,5.8791928,20.152273,,8.125,5.25,437.125,.12259831
310536640,2018,71.313522,62.980762,-.75034195,5.2172995,.064852715,15.714286,15.714286,1602,-.011913828
310536647,2018,142.84395,200.62546,14.668893,10.642769,1.836459,26.428572,21.857143,2962.1428,.073115811
310536715,2018,719.35284,1716.2662,51.060753,42.257187,12.51466,34.285713,33.142857,8413.5713,.029751068
310537177,2018,98.451538,205.78169,6.5634365,15.146029,3.3603668,24.428572,22.857143,1745.1428,.031895142
310537514,2018,47.008259,103.88854,6.9708362,8.2262506,.66954988,27,27,825.85712,.067099184
310537516,2018,293.18668,670.20563,23.136822,30.726545,6.3458734,37.142857,35.714287,3256.7144,.034521975
310604719,2018,19.386671,31.238489,2.2415681,7.3233933,.049711999,20.142857,20.142857,384.28571,.071756609
310643552,2016,11.119747,17.291424,-1.5017043,2.9611733,.047506999,14.666667,14.666667,525.66669,-.086846769
310707369,2018,79.185593,140.56902,.0079292227,2.8611176,.085732996,22,22,1604.5714,.00005640804
310725957,2018,58.859066,99.175629,3.3108964,6.9733171,.44975787,40.142857,36.142857,1362.1428,.033384174
310747997,2017.5,19.568533,17.250431,-.51957035,1.2136288,.020695167,15.666667,15.666667,389.5,-.030119268
310820394,2018,43.337799,63.510651,1.0570818,2.435374,.32551429,25,25,970,.016644167
310840764,2019,5.8043499,15.831133,.53591001,3.1996553,.11340433,27.333334,26.333334,142,.033851653
310971599,2018.8572,33.474884,48.181648,.77404398,3.1938813,.22215,18.714285,18.714285,885.42859,.016065121
311656729,2018.6,8.4275103,16.886797,1.1713666,1.8045499,1.7538671,7.8000002,7.8000002,248.2,.069365822
314379435,2018,128.74498,256.94434,1.8234247,8.8509245,6.5782418,32.714287,28,1917.5714,.0070965746
314379459,2018.5,242.4482,1350.9663,46.185642,29.716433,15.003845,36,36,2714.125,.034187116
314379507,2018,169.85654,831.85266,24.253815,33.502483,33.033257,41,40,1958.2858,.029156383
314379515,2018.5,62.765507,164.32133,3.8031077,9.0523043,1.1997803,30.125,27.375,1157.5,.023144333
314379532,2018,102.0636,231.43388,.18489055,6.1929574,1.3288056,23.714285,19.142857,1775.4286,.00079889147
314379535,2021,9.3119001,57.627422,1.57788,4.1924329,.52445,19,15,102,.027380714
314379537,2018.5,29.666498,44.299946,1.4505925,3.1988056,.23335649,23.75,20.875,592.25,.032744791
314379560,2018,48.732506,81.055504,-2.0834749,3.8170984,.37558371,25.714285,25,778.71429,-.025704298
314379584,2018,66.114746,207.42999,-.71405739,9.8780766,2.6966214,27.285715,26,1142.7142,-.0034424018
314379585,2018,118.46712,420.49237,3.9896672,22.967293,8.0161905,38.714287,38.285713,1641,.0094880844
314421101,2018,8.8148689,60.66853,.65088356,2.6613445,1.3336368,27.571428,26,139.28572,.01072852
330413730,2018,83.012596,193.9705,4.0785193,7.8595877,.48991302,22,21.142857,1515.4286,.021026492
330696561,2018,24.360518,18.893539,1.2812675,.41004199,.32119524,10,10,254.66667,.06781511
340714334,2018,33.993481,94.541122,.53971845,4.4651494,.36071327,43.142857,41.142857,529.42859,.005708822
340714363,2018,272.03473,1406.1431,18.72718,29.328857,13.937457,33.57143,32.142857,3754.2856,.013318119
340714600,2018,31.25132,90.847427,1.2025585,5.1567745,.9998976,43.142857,43.142857,591.85712,.013237122
340714626,2018.5,133.40891,256.0679,11.157443,21.962528,1.60727,32.5,31.25,2720.75,.043572206
340714629,2018.5,146.30486,351.96448,3.7896667,19.354441,4.6904898,42.625,42.625,3017.25,.010767185
340714654,2018,165.03027,575.19122,14.913351,25.326303,7.7017794,39.714287,38.714287,2404.1428,.02592764
340714670,2018.3334,47.25938,139.47977,-1.1499426,10.329297,1.7167025,38,36.833332,980.16669,-.0082445126
340714681,2018.5,166.19128,470.61331,.031527117,16.786694,5.7373881,43,41.875,2212.125,.000066991553
340714687,2018.5,93.458855,307.28918,4.7440314,8.7088146,2.1281722,31.875,31.875,1708.125,.015438328
340714689,2018,49.23946,44.282497,.708462,4.1392531,.55933225,25.714285,24.714285,1046.1428,.015998691
340714777,2018,31.620169,96.652222,.84154928,2.5492122,.53250557,28.428572,28.428572,588.85712,.0087069832
340714818,2018.5,106.4043,229.0677,11.91542,16.666769,1.2802711,21.875,21,2106.25,.052017022
340733165,2018,35.250042,72.306297,-.5504117,4.1821384,.416067,33.857143,33.857143,538.85712,-.0076122237
340737794,2018.3334,48.366066,68.330124,-1.1474527,4.3710122,.30382183,27.666666,24.833334,976.5,-.01679278
340868798,2018.5,81.941086,117.95786,4.1350284,5.5236468,1.5456343,30.75,29.25,1557.75,.035055134
341018992,2018,1195.7903,3235.9019,42.370102,532.5567,40.404724,41.857143,41.142857,10282.714,.013093754
341226547,2018,35.944679,56.615524,-.53215587,7.3466473,.36146256,29.714285,28.285715,633.28571,-.009399469
341695897,2018,49.176132,108.18227,3.5253747,2.6189542,,11.428572,7.7142859,606.14288,.032587361
341726619,2017.6666,25.455769,25.061369,3.0649829,3.4519796,1.9999312,16.833334,12.166667,270,.1222991
344427516,2018.5,66.145744,91.421761,3.3441386,4.5269122,.78170514,17,14.625,1133.625,.03657924
344428207,2018.7142,34.312706,72.690018,.48403928,4.7913165,.43215901,18.142857,17.714285,817.57141,.0066589513
344428219,2018,54.899368,146.86963,3.5622027,8.5089846,1.7657738,30.857143,30.857143,994,.024254182
344429091,2018.5,141.31392,366.69214,2.0234911,13.620012,4.7990336,32.375,30.25,1862.75,.0055182287
344430762,2018.5,24.551201,49.905807,-.82699627,1.8164322,.42573324,29.875,29.875,532.375,-.016571144
344431169,2018,143.86119,202.23793,4.4140015,12.528181,1.2479264,29.714285,27.857143,2283.5715,.021825785
350715530,2018,102.31895,180.9863,12.550259,10.731805,1.3718398,27.714285,26.571428,1406.8572,.069343694
350845258,2018.5,107.24436,261.82538,14.52903,13.890379,5.4366794,17.75,15.75,1279.625,.055491298
350867954,2018.5,64.422104,136.7585,1.1206517,8.2683144,1.046209,31,30,1495.5,.0081943842
350867977,2018.5,281.74545,626.40247,28.156229,26.743996,7.1711354,31.75,31.75,3492,.044949103
350868073,2018,91.040733,379.11948,-1.4849792,31.559568,1.6809249,24,23,1325.1428,-.003916916
350868074,2018.5,111.2257,318.17294,4.4680634,17.448273,3.9642861,37.375,35.25,1564.125,.014042877
350868086,2018.5,45.649681,145.59149,-.4313969,4.5056643,.81471002,33.5,32.625,863.5,-.002963064
350868096,2018.5,59.957325,230.86179,-6.3413277,6.2765203,1.3070877,34.875,33.875,856.25,-.02746807
350868101,2018.8572,43.041321,88.414337,.26742718,8.5266085,.73341715,30,27.857143,1005.4286,.0030247038
350868107,2018,173.70607,243.59668,5.2106838,15.026206,2.8772533,35.857143,34.857143,2600.4285,.021390619
350868125,2018,195.6757,592.43396,-5.7518535,27.077068,8.2747011,32.57143,30.285715,3172.5715,-.0097088516
350868127,2018,71.619186,156.63011,1.8749292,11.868721,1.5888277,31.571428,30.571428,1030.7142,.011970426
350868149,2018.2,143.91658,428.29471,8.9199572,19.641359,8.0360203,30.200001,26.6,1950,.020826681
350868152,2016.5,28.922241,108.1292,-3.0248551,2.6395621,.058633499,28.25,26,585,-.027974451
350868158,2018.5,111.78598,375.47815,15.855722,15.659801,6.0444317,33.25,30.75,1515.25,.042228084
350868175,2018,131.45453,245.23622,17.979176,20.132015,6.3127389,47.714287,45.857143,1412,.073313706
350868181,2018.5,99.567627,261.7482,6.2115507,15.059813,3.0434482,24.875,23.25,2118,.023731016
350868188,2018,2417.5852,17111.824,836.58917,534.3291,343.10852,47.142857,44.285713,18386.715,.048889536
350868202,2018,74.942451,539.97809,-1.1922134,22.646494,5.1579738,37.142857,35.857143,1057,-.0022078922
350869045,2018,187.28931,1039.5826,14.175115,32.143181,15.175369,39.714287,39.57143,1939.5714,.01363539
350869063,2018.7142,29.415617,53.745869,-.39749444,6.3253765,.29810271,17.714285,17.571428,624.28571,-.0073958137
350885591,2018.8572,217.92278,518.92651,5.2402029,17.061275,8.6442909,29.714285,21.714285,4668.5713,.01009816
350886846,2018.5,68.888763,116.52747,2.8337374,8.9072046,1.8849601,29,27.875,966.75,.024318192
350935587,2018,43.152447,49.947437,.97930843,4.906013,.35714039,18.799999,15.6,1031.6,.01960678
351065063,2018,25.924454,33.387238,.11983088,5.1296177,.41740742,27.428572,26.714285,499.71429,.0035891226
351087173,2018,14.896063,21.446829,-.19028743,1.2900258,.00064350001,25.428572,21.428572,303.85715,-.0088725202
351148835,2018.5,21.754229,39.219067,1.4570929,2.8957925,1.0941889,23.75,22.75,332.25,.037152667
352158366,2018.3334,38.225506,185.08128,-4.6947861,7.5883956,1.3228718,14.166667,14.166667,886.83331,-.025366077
356071917,2016,8.8255377,20.509737,-1.5337367,1.3358537,.11972933,29.666666,29.666666,154,-.074780904
361408475,2018,793.96216,2217.6963,48.928871,77.902359,19.19906,34,32.57143,8910.4287,.022062927
361521940,2018,22.983559,51.67495,1.2131516,1.313633,.037049141,9.8571424,9.8571424,451.28571,.023476589
361557840,2018,91.31295,308.80884,.79396236,15.491149,1.9053425,29.857143,27.571428,1537.1428,.002571048
362166962,2019.3334,146.48125,382.39554,10.275291,18.742331,8.2446833,37.666668,36.666668,2403.6667,.026870845
362166964,2018,134.68369,200.2644,6.873538,21.96278,.79921168,28.142857,26.571428,1861.1428,.034322314
362167048,2018,819.09473,1664.7129,66.113602,52.933311,43.412224,42.57143,39.142857,8837.2861,.039714716
362167725,2018,340.54111,1646.5155,34.173908,81.090355,47.272064,66.428574,66,3932,.020755291
362167770,2018.5,107.2514,223.14119,4.0538697,20.056538,2.8359554,26.375,25.375,1424,.018167285
362167773,2018,172.56755,271.40121,6.0838695,17.951405,2.3542073,34.42857,34,2094.7144,.022416515
362167804,2018.5,93.16774,107.9845,3.3852117,13.694602,1.8173825,19.125,18.875,1490.375,.031349052
362167817,2018,3111.9832,15350.995,281.78531,412.95825,171.02057,37.142857,34.42857,24641.143,.018356159
362167842,2018,39.275723,49.012669,2.6780474,4.1685305,.45283556,25.714285,24.857143,720.85712,.054639902
362167854,2018.3334,154.37297,434.75534,.078054033,21.026495,7.8270669,36.166668,29.166666,2676.6667,.00017953553
362167855,2018.3334,105.20292,141.67651,2.8931401,13.775723,2.2494166,29.833334,27.5,1743.5,.020420745
362169145,2018,127.18613,194.9575,8.368557,6.7025485,1.9910797,35,34,1789.7142,.04292503
362169157,2018,131.93552,346.73505,5.877234,11.107736,1.4261051,36.142857,29.285715,1889.8572,.016950216
362170136,2018.5,375.56522,644.24829,4.6272182,75.027878,6.3947501,68.5,66,4035.75,.0071823522
362170999,2018.7142,72.857635,96.881645,2.1093848,5.1383829,1.225377,28.857143,28,1154.5714,.0217728
362177133,2018.5,115.7486,132.53647,5.4674163,6.4474201,3.2596862,14.625,14.125,1594.25,.041252166
362177139,2018,3754.1138,12275.403,128.40321,1775.5918,186.9417,50.857143,44.285713,25394.857,.010460204
362181973,2018,119.09483,268.61517,1.87025,17.165457,4.9146147,18.571428,16.142857,1340.8572,.0069625629
362182170,2020,25.618044,44.387863,1.6395075,2.4298863,1.2003998,11.8,10.8,251.60001,.03693594
362182171,2018,197.52309,902.1355,42.67939,32.818214,7.0384283,18.714285,17.142857,3168.8572,.047309291
362191242,2018,91.575409,74.622635,1.2848324,6.5264959,.87064755,16.714285,16.285715,1614.8572,.017217729
362191252,2018.5,146.73904,243.21213,-1.331363,13.330914,2.5840719,62.375,59.375,2344.75,-.0054740813
362216176,2019,56.251549,95.098206,-1.0876263,8.7737951,.87997425,26.142857,23.571428,1265.4286,-.011436876
362310478,2018.3334,40.016773,103.23472,1.8199487,3.1164451,.153487,17,15.333333,703.16669,.01762923
362371220,2016.5,49.470486,103.75439,-2.9118829,2.4145365,.32613474,22.5,22.5,712.75,-.028065154
362387148,2018,39.816708,83.385941,-.62755209,5.869822,.55047888,23,23,917.42859,-.0075258743
362515281,2018,42.149143,44.394287,1.5834869,2.1852396,.032841999,18,16.714285,536.85712,.035668708
362515868,2018.5,33.284382,51.389832,-2.1306925,3.7032444,.35811663,18.625,17.125,778.625,-.041461363
362593545,2018,26.065592,85.162636,1.0936422,15.184702,1.1445777,33.285713,31.857143,286,.012841809
362662739,2015.5,6.711216,62.745316,-1.62766,3.1175585,,26.5,26.5,107,-.025940742
362722198,2018.5,120.53848,177.51534,.66167486,8.0786839,1.0763608,26.625,25.375,1825.875,.0037274237
363005527,2018.5,36.500198,72.333931,3.5521877,.89922398,8.5559721,5.125,4,512.125,.049108181
363108821,2017.25,19.247458,16.193485,.49470222,4.8267441,,10,10,385.5,.030549459
363377698,2018,442.46872,1426.0548,110.20957,6.1950502,1.9236012,16.571428,14.571428,3850.5715,.077282846
364479457,2020,12.102764,270.9794,-.325275,4.3742018,0,14,13,107,-.001200368
364682140,2018.5,25.313725,15.986439,2.4497166,.0194715,,7,5,326.5,.15323716
366112087,2018,245.19427,515.97113,7.0031748,10.081354,7.548286,29.714285,28.714285,3690.5715,.013572804
370661211,2018.5,57.051968,208.57152,2.770978,5.0057192,1.1251161,26.375,26.375,1066,.013285506
370661217,2016.5,18.366482,32.511909,-.36425653,2.741221,.80168974,29.75,28.75,330,-.011203787
370661219,2018,68.515633,101.18656,2.264508,5.2483363,1.014762,28.714285,28,1094,.022379532
370661227,2018,26.627613,55.583286,.37335747,4.4030986,.893866,27.142857,27.142857,721.85712,.0067170816
370661228,2018,61.148045,231.55228,.18520205,9.3181334,3.9683621,40.857143,39.285713,1057.2858,.00079982821
370661231,2018.5,41.403053,59.912003,-1.708137,6.9638519,1.5216365,25.875,24.875,608.5,-.028510764
370661491,2018,20.088346,62.765629,.67792189,5.1529031,1.8520434,26,25.857143,565.14288,.010800846
370661494,2018.5,234.06795,688.05786,17.443659,16.839767,5.6198363,21.75,20.75,3252,.025352024
370661496,2018,141.37788,325.01685,5.6412754,10.341248,.974042,25.142857,25,2355.4285,.017356871
370662594,2018.1666,86.805946,390.89972,13.515175,11.764718,2.754365,41.5,40.5,2048,.034574531
370673484,2018.5,15.038057,57.150909,.42223087,3.5797713,.69339222,26,25,393,.007387999
370673513,2018,92.681877,235.21669,7.4452858,15.315434,4.7304688,43.714287,42.714287,1624.1428,.031652879
370681530,2018.7142,39.844391,64.556206,1.5726849,6.6269655,1.2620754,19.857143,19.714285,827.42859,.024361482
370706154,2018.5,89.942009,262.85275,1.513073,9.8277969,2.1029279,26.75,26.75,1354.625,.0057563521
370711798,2018.5,11.918668,26.780712,-.1319285,2.8403618,.18615526,11,10,386.375,-.0049262508
370864020,2017,83.823494,88.553925,-12.467858,2.2428601,.071861804,14.8,13.8,1086.8,-.14079396
380321740,2015.5,30.013876,34.330254,-2.0444059,1.978314,,9.5,6.5,830.5,-.059551146
381308480,2018,28.008955,69.255127,-.2593396,1.7078513,0,25.285715,23,360.85715,-.0037446988
381357980,2018,86.453362,150.52029,4.6270604,6.6088696,1.3144532,31.571428,31.571428,1403.8572,.030740442
381358000,2017,38.939941,44.346191,-.41030839,5.7070603,.49363762,22.4,22.4,529.79999,-.0092523927
381358014,2018,100.94985,374.78415,3.4318993,15.815404,5.6288996,33.333332,32.333332,1530,.009157002
381358399,2016,23.804775,28.51123,-4.6994829,4.7262897,.16654433,17,17,717.33331,-.16482918
381359081,2018,97.469078,294.97519,-6.0865588,12.591565,3.373724,24.857143,23.857143,1472.4286,-.020634139
381359083,2018,83.563545,224.77887,2.0373502,9.7897024,1.668933,31.571428,31.571428,1309.8572,.009063798
381359569,2018.5,69.401367,100.54912,5.1973615,7.790782,.95237428,24.125,21.375,1657.75,.051689778
381359570,2021,18.081024,36.184753,.49999499,1.662531,,12,11,254,.013817837
381360586,2018,168.62213,249.31363,5.8491192,25.57213,4.4800954,32.42857,31.428572,2554.7144,.023460887
381366958,2018.1666,59.083153,88.935684,3.0492547,12.399284,.19891849,31.166666,28.333334,1023.1667,.034286067
381367080,2018,64.370636,122.84241,3.6700697,9.9772339,1.4718759,13.571428,13.285714,1224.4286,.029876241
381369604,2018.5,70.261856,205.68428,1.0284097,5.8732367,1.3440863,18.875,17.875,1388.375,.0049999431
381374230,2018,241.3746,1155.6864,86.287315,155.64084,53.778286,32.42857,29.714285,1987.1428,.074663259
381381271,2018,162.96965,498.23816,8.8612947,19.038622,6.6493649,31.142857,27.428572,3410.1428,.017785259
381393841,2018.5,14.184695,22.328278,-.023174252,2.2961187,.066775247,20,20,256.75,-.001037888
381443369,2018.7142,59.625282,98.40554,5.6870685,11.525181,1.283193,17.428572,16.285715,1325,.057792157
381459365,2018.8572,37.478561,57.719673,.72186595,3.4569273,.37579185,26,26,625,.01250641
381498763,2018,56.781681,112.52557,-1.0532211,3.9609804,.17807671,16.428572,15.857142,1146.7142,-.0093598375
381550064,2018,78.509308,247.83253,1.3549469,14.521496,10.984076,42.142857,41.142857,1089.4286,.0054671871
381619831,2018.5,21.755735,23.582092,1.6325347,2.7520335,.12893125,13.125,13.125,416.125,.069227733
381624684,2018,81.703072,205.16559,6.9478316,8.8506794,2.2846448,21.428572,21.428572,1224.5714,.033864509
381895805,2015.5,28.332577,49.774094,-2.0692935,1.327623,,10,7,582,-.041573707
